subject_name,course_name,course_url
Business Courses,"
                     Results-Based Financing
                   ",https://www.classcentral.com/course/independent-results-based-financing-11969
Business Courses,"
                     Sales: reacciones químicas y aplicaciones
                   ",https://www.classcentral.com/course/edx-sales-reacciones-quimicas-y-aplicaciones-11883
Business Courses,"
                     Le management
                   ",https://www.classcentral.com/course/edx-le-management-17240
Business Courses,"
                     Stakeholder Engagement Strategy
                   ",https://www.classcentral.com/course/independent-stakeholder-engagement-strategy-15195
Business Courses,"
                     Financial Accounting for Corporations
                   ",https://www.classcentral.com/course/edx-financial-accounting-for-corporations-9108
Business Courses,"
                     Developing an Operating Budget
                   ",https://www.classcentral.com/course/independent-developing-an-operating-budget-17931
Business Courses,"
                     Unlocking Your Organization's Potential: Capacity Building 101
                   ",https://www.classcentral.com/course/independent-unlocking-your-organization-s-potential-capacity-building-101-17932
Business Courses,"
                     Analyzing and Visualizing Data with Power BI
                   ",https://www.classcentral.com/course/edx-analyzing-and-visualizing-data-with-power-bi-5156
Business Courses,"
                     Business Strategy from Wharton: Competitive Advantage
                   ",https://www.classcentral.com/course/edx-business-strategy-from-wharton-competitive-advantage-6829
Business Courses,"
                     Connected Strategy
                   ",https://www.classcentral.com/course/edx-connected-strategy-15196
Business Courses,"
                     Connected Strategy Capstone
                   ",https://www.classcentral.com/course/edx-connected-strategy-capstone-15197
Business Courses,"
                     Liderazgo estratégico internacional
                   ",https://www.classcentral.com/course/edx-liderazgo-estrategico-internacional-15191
Business Courses,"
                     Shaping Work of the Future
                   ",https://www.classcentral.com/course/edx-shaping-work-of-the-future-3245
Business Courses,"
                     Excel: gestión de datos
                   ",https://www.classcentral.com/course/edx-excel-gestion-de-datos-7462
Business Courses,"
                     Enabling Entrepreneurs to Shape a Better World
                   ",https://www.classcentral.com/course/edx-enabling-entrepreneurs-to-shape-a-better-world-17996
Business Courses,"
                     Logística del futuro
                   ",https://www.classcentral.com/course/edx-logistica-del-futuro-17244
Business Courses,"
                     Social Media in Healthcare: Opportunities and Challenges
                   ",https://www.classcentral.com/course/social-media-in-healthcare-4848
Business Courses,"
                     Epargner et Investir
                   ",https://www.classcentral.com/course/epargner-et-investir-6130
Business Courses,"
                     Retail Fundamentals
                   ",https://www.classcentral.com/course/edx-retail-fundamentals-8513
Business Courses,"
                     Developing Breakthrough Innovations with the Three Box Solution
                   ",https://www.classcentral.com/course/edx-developing-breakthrough-innovations-with-the-three-box-solution-11328
Business Courses,"
                     Executing Breakthrough Innovations with the Three Box Solution
                   ",https://www.classcentral.com/course/edx-executing-breakthrough-innovations-with-the-three-box-solution-11329
Business Courses,"
                     Omnichannel Strategy and Management
                   ",https://www.classcentral.com/course/edx-omnichannel-strategy-and-management-8519
Business Courses,"
                     Leaders in Global Development
                   ",https://www.classcentral.com/course/edx-leaders-in-global-development-18100
Business Courses,"
                     Adaptive Leadership in Development
                   ",https://www.classcentral.com/course/edx-adaptive-leadership-in-development-18102
Business Courses,"
                     Inspiring and Motivating Arts and Culture Teams
                   ",https://www.classcentral.com/course/edx-inspiring-and-motivating-arts-and-culture-teams-7814
Business Courses,"
                     Project Finance: Funding Projects Successfully
                   ",https://www.classcentral.com/course/edx-project-finance-funding-projects-successfully-8451
Business Courses,"
                     Consumer Behaviour
                   ",https://www.classcentral.com/course/edx-consumer-behaviour-17256
Business Courses,"
                     Transform Your CRM with SAP C/4HANA Movement
                   ",https://www.classcentral.com/course/opensap-transform-your-crm-with-sap-c-4hana-movement-17277
Business Courses,"
                     Leadership in the family business
                   ",https://www.classcentral.com/course/edx-leadership-in-the-family-business-17377
Business Courses,"
                     Fundamentals of Entrepreneurship in the Family Business
                   ",https://www.classcentral.com/course/edx-fundamentals-of-entrepreneurship-in-the-family-business-17378
Business Courses,"
                     Getting Started with SAP Model Company
                   ",https://www.classcentral.com/course/opensap-getting-started-with-sap-model-company-17233
Business Courses,"
                     Digital Transformation: Market and Industry Analysis
                   ",https://www.classcentral.com/course/edx-digital-transformation-market-and-industry-analysis-13059
Business Courses,"
                     Assessment of Work-Related Injury Risks using RAMP I
                   ",https://www.classcentral.com/course/edx-assessment-of-work-related-injury-risks-using-ramp-i-11352
Business Courses,"
                     Digital Transformation: Strategy
                   ",https://www.classcentral.com/course/edx-digital-transformation-strategy-13060
Business Courses,"
                     SAP Data Intelligence for Enterprise AI
                   ",https://www.classcentral.com/course/opensap-sap-data-intelligence-for-enterprise-ai-17234
Business Courses,"
                     Predictive Analytics
                   ",https://www.classcentral.com/course/edx-predictive-analytics-4867
Business Courses,"
                     Digital Transformation: Leadership
                   ",https://www.classcentral.com/course/edx-digital-transformation-leadership-12584
Business Courses,"
                     Leadership in a New Era: A Course at Tsinghua SEM by McKinsey |麦肯锡“全球领导力”
                   ",https://www.classcentral.com/course/edx-leadership-in-a-new-era-a-course-at-tsinghua-sem-by-mckinsey---10016
Business Courses,"
                     Risk Management of Work Related injuries using RAMP II
                   ",https://www.classcentral.com/course/edx-risk-management-of-work-related-injuries-using-ramp-ii-11390
Business Courses,"
                     Cost of Capital
                   ",https://www.classcentral.com/course/edx-cost-of-capital-18147
Business Courses,"
                     Fundamental of Financial Mathematics and Capital Budgeting
                   ",https://www.classcentral.com/course/edx-fundamental-of-financial-mathematics-and-capital-budgeting-18149
Business Courses,"
                     Option Pricing and Applications in Capital Budgeting and Corporate Finance
                   ",https://www.classcentral.com/course/edx-option-pricing-and-applications-in-capital-budgeting-and-corporate-finance-18150
Business Courses,"
                     Discounted Cash Flow (DCF) and Other Valuation Methodologies
                   ",https://www.classcentral.com/course/edx-discounted-cash-flow-dcf-and-other-valuation-methodologies-18151
Business Courses,"
                     Corporate Funding Alternatives and Financing Strategies
                   ",https://www.classcentral.com/course/edx-corporate-funding-alternatives-and-financing-strategies-18154
Business Courses,"
                     Introduction to Hospitality and Tourism Industry
                   ",https://www.classcentral.com/course/edx-introduction-to-hospitality-and-tourism-industry-13742
Business Courses,"
                     Les principes de la finance
                   ",https://www.classcentral.com/course/edx-les-principes-de-la-finance-2951
Business Courses,"
                     Proficiency in using RAMP for Risk Management of work-related injuries
                   ",https://www.classcentral.com/course/edx-proficiency-in-using-ramp-for-risk-management-of-work-related-injuries-11391
Business Courses,"
                     The Business of Mining
                   ",https://www.classcentral.com/course/edx-the-business-of-mining-3651
Business Courses,"
                     Market Segmentation Analysis
                   ",https://www.classcentral.com/course/edx-market-segmentation-analysis-11387
Business Courses,"
                     Der Start-up CFO
                   ",https://www.classcentral.com/course/edx-der-start-up-cfo-18000
Business Courses,"
                     Digital Transformation: Business Development and Marketing
                   ",https://www.classcentral.com/course/edx-digital-transformation-business-development-and-marketing-13061
Business Courses,"
                     Einführung in Marketing
                   ",https://www.classcentral.com/course/edx-einfuhrung-in-marketing-18034
Business Courses,"
                     Venture Capital
                   ",https://www.classcentral.com/course/edx-venture-capital-18006
Business Courses,"
                     Organizational Design: Creating Competitive Advantage
                   ",https://www.classcentral.com/course/edx-organizational-design-creating-competitive-advantage-7882
Business Courses,"
                     Starting Up
                   ",https://www.classcentral.com/course/independent-starting-up-18939
Business Courses,"
                     Introduction to Data Analytics for Managers
                   ",https://www.classcentral.com/course/edx-introduction-to-data-analytics-for-managers-8525
Business Courses,"
                     Management Communication 管理沟通
                   ",https://www.classcentral.com/course/edx-management-communication--7065
Business Courses,"
                     Introduction to the Travel & Tourism Industry: Passport to the World
                   ",https://www.classcentral.com/course/passport-15234
Business Courses,"
                     Introduction to Financial Accounting
                   ",https://www.classcentral.com/course/introduction-to-financial-accounting-organization-14425
Business Courses,"
                     People Management
                   ",https://www.classcentral.com/course/edx-people-management-7274
Business Courses,"
                     Intrapreneurship – Employee-driven Innovation
                   ",https://www.classcentral.com/course/opensap-intrapreneurship-employee-driven-innovation-19640
Business Courses,"
                     Effective Decision Making: Dealing with Business Complexity
                   ",https://www.classcentral.com/course/edx-effective-decision-making-dealing-with-business-complexity-11576
Business Courses,"
                     Financial Development and Financial Inclusion
                   ",https://www.classcentral.com/course/edx-financial-development-and-financial-inclusion-16971
Business Courses,"
                     The Science and Business of Biotechnology
                   ",https://www.classcentral.com/course/edx-the-science-and-business-of-biotechnology-17361
Business Courses,"
                     The Essence of Leadership: Explorations from Literature
                   ",https://www.classcentral.com/course/edx-the-essence-of-leadership-explorations-from-literature-17896
Business Courses,"
                     Electronic Trading in Financial Markets
                   ",https://www.classcentral.com/course/edx-electronic-trading-in-financial-markets-6360
Business Courses,"
                     Mentalidad Emprendedora
                   ",https://www.classcentral.com/course/edx-mentalidad-emprendedora-17204
Business Courses,"
                     Business Process Automation in SAP S/4HANA with SAP Intelligent RPA
                   ",https://www.classcentral.com/course/opensap-business-process-automation-in-sap-s-4hana-with-sap-intelligent-rpa-19639
Business Courses,"
                     Fundamentos de administración estratégica
                   ",https://www.classcentral.com/course/edx-fundamentos-de-administracion-estrategica-18035
Business Courses,"
                     Financial Management in Organizations
                   ",https://www.classcentral.com/course/edx-financial-management-in-organizations-9109
Business Courses,"
                     The Internet of Things with SAP
                   ",https://www.classcentral.com/course/opensap-the-internet-of-things-with-sap-19638
Business Courses,"
                     Becoming an Entrepreneur
                   ",https://www.classcentral.com/course/edx-becoming-an-entrepreneur-5726
Business Courses,"
                     Managing Building Adaptation: A Sustainable Approach
                   ",https://www.classcentral.com/course/edx-managing-building-adaptation-a-sustainable-approach-8779
Business Courses,"
                     Strategy and the Sustainable Enterprise
                   ",https://www.classcentral.com/course/edx-strategy-and-the-sustainable-enterprise-4081
Business Courses,"
                     Strategie di produzione e sistemi di logistica
                   ",https://www.classcentral.com/course/edx-strategie-di-produzione-e-sistemi-di-logistica-12126
Business Courses,"
                     From Data Collection to Data Use
                   ",https://www.classcentral.com/course/independent-from-data-collection-to-data-use-19140
Business Courses,"
                     Implementing SAP S/4HANA Cloud with the Central Business Configuration Capability
                   ",https://www.classcentral.com/course/opensap-implementing-sap-s-4hana-cloud-with-the-central-business-configuration-capability-19637
Business Courses,"
                     Project Management: Mastering Complexity
                   ",https://www.classcentral.com/course/edx-project-management-mastering-complexity-8249
Business Courses,"
                     Finanzas Personales
                   ",https://www.classcentral.com/course/edx-finanzas-personales-5357
Business Courses,"
                     Découvrez La Gestion
                   ",https://www.classcentral.com/course/independent-decouvrez-la-gestion-19144
Business Courses,"
                     Reputation Management in a Digital World
                   ",https://www.classcentral.com/course/edx-reputation-management-in-a-digital-world-6031
Business Courses,"
                     Public Library Marketing and Public Relations
                   ",https://www.classcentral.com/course/edx-public-library-marketing-and-public-relations-9175
Business Courses,"
                     Gestión de identificación para recaudo de facturas
                   ",https://www.classcentral.com/course/edx-gestion-de-identificacion-para-recaudo-de-facturas-13831
Business Courses,"
                     Research Methods in Tourism Studies
                   ",https://www.classcentral.com/course/research-methods-travel-and-tourism-18993
Business Courses,"
                     Gestão de Projetos Aplicada ao Setor Público e Privado da América Latina
                   ",https://www.classcentral.com/course/miriadax-gestao-de-projetos-aplicada-ao-setor-publico-e-privado-da-america-latina-20501
Business Courses,"
                     Entorno legal del Emprendimiento
                   ",https://www.classcentral.com/course/edx-entorno-legal-del-emprendimiento-18005
Business Courses,"
                     Migrating Your Business Data to SAP S/4HANA – New Implementation Scenario
                   ",https://www.classcentral.com/course/opensap-migrating-your-business-data-to-sap-s-4hana-new-implementation-scenario-19636
Business Courses,"
                     Entrepreneurship 101: Who is your customer?
                   ",https://www.classcentral.com/course/edx-entrepreneurship-101-who-is-your-customer-1527
Business Courses,"
                     Risk Management in Development Projects
                   ",https://www.classcentral.com/course/edx-risk-management-in-development-projects-13692
Business Courses,"
                     Essentials of Program Strategy and Evaluation
                   ",https://www.classcentral.com/course/edx-essentials-of-program-strategy-and-evaluation-8981
Business Courses,"
                     Impacto de la Investigación de Mercados
                   ",https://www.classcentral.com/course/edx-impacto-de-la-investigacion-de-mercados-8017
Business Courses,"
                     Mergers and Acquisitions: Concepts and Theories
                   ",https://www.classcentral.com/course/mergers-acquisitions-concepts-theories-9396
Business Courses,"
                     Introducción a la Siembra Directa
                   ",https://www.classcentral.com/course/edx-introduccion-a-la-siembra-directa-11330
Business Courses,"
                     Marketing enfocado en la estrategia de servicios
                   ",https://www.classcentral.com/course/edx-marketing-enfocado-en-la-estrategia-de-servicios-13832
Business Courses,"
                     Gestión de operaciones
                   ",https://www.classcentral.com/course/edx-gestion-de-operaciones-13687
Business Courses,"
                     Gestión de personas: Recursos Humanos
                   ",https://www.classcentral.com/course/edx-gestion-de-personas-recursos-humanos-13688
Business Courses,"
                     Social Innovation in Rural Areas
                   ",https://www.classcentral.com/course/social-innovation-in-rural-areas-18994
Business Courses,"
                     Culture and Tourism
                   ",https://www.classcentral.com/course/culture-and-tourism-18995
Business Courses,"
                     Accounting Principles for M&A
                   ",https://www.classcentral.com/course/edx-accounting-principles-for-m-a-3830
Business Courses,"
                     M&A: Concepts and Theories
                   ",https://www.classcentral.com/course/edx-m-a-concepts-and-theories-3831
Business Courses,"
                     M&A Concepts and Theories: Advanced Topics
                   ",https://www.classcentral.com/course/edx-m-a-concepts-and-theories-advanced-topics-3832
Business Courses,"
                     M&A: Structuring the Deal
                   ",https://www.classcentral.com/course/edx-m-a-structuring-the-deal-3833
Business Courses,"
                     M&A: Free Cash Flow (FCF) Modeling
                   ",https://www.classcentral.com/course/edx-m-a-free-cash-flow-fcf-modeling-3834
Business Courses,"
                     M&A Professional Certificate Examination
                   ",https://www.classcentral.com/course/edx-m-a-professional-certificate-examination-3970
Business Courses,"
                     Introduction to Data Analysis using Excel
                   ",https://www.classcentral.com/course/edx-introduction-to-data-analysis-using-excel-6544
Business Courses,"
                     Product Manager Interview Preparation
                   ",https://www.classcentral.com/course/udacity-product-manager-interview-preparation-19318
Business Courses,"
                     How to Build Bots with SAP Intelligent Robotic Process Automation
                   ",https://www.classcentral.com/course/opensap-how-to-build-bots-with-sap-intelligent-robotic-process-automation-17231
Business Courses,"
                     Gestion de projets de développement
                   ",https://www.classcentral.com/course/edx-gestion-de-projets-de-developpement-6794
Business Courses,"
                     Inversión Extranjera como Motor del Desarrollo para América Latina y el Caribe
                   ",https://www.classcentral.com/course/edx-inversion-extranjera-como-motor-del-desarrollo-para-america-latina-y-el-caribe-9498
Business Courses,"
                     Gestão de Projetos de Desenvolvimento
                   ",https://www.classcentral.com/course/edx-gestao-de-projetos-de-desenvolvimento-8969
Business Courses,"
                     Project Management for Development
                   ",https://www.classcentral.com/course/edx-project-management-for-development-6111
Business Courses,"
                     Innovation Strategies for Electric Mobility: The StreetScooter Case
                   ",https://www.classcentral.com/course/edx-innovation-strategies-for-electric-mobility-the-streetscooter-case-13239
Business Courses,"
                     China’s Role in Global Tourism Development
                   ",https://www.classcentral.com/course/global-tourism-development-trends-13745
Business Courses,"
                     Tourism Policy and Planning
                   ",https://www.classcentral.com/course/tourism-policy-planning-17258
Business Courses,"
                     Dealing with Power and Dynamics: Discover Your Leadership Style and Influence Stakeholders
                   ",https://www.classcentral.com/course/edx-dealing-with-power-and-dynamics-discover-your-leadership-style-and-influence-stakeholders-11577
Business Courses,"
                     Technology Entrepreneurship: Lab to Market
                   ",https://www.classcentral.com/course/edx-technology-entrepreneurship-lab-to-market-13334
Business Courses,"
                     Japanese Business Management
                   ",https://www.classcentral.com/course/edx-japanese-business-management-10471
Business Courses,"
                     Essential Career Skills for Investment Banking and Finance
                   ",https://www.classcentral.com/course/edx-essential-career-skills-for-investment-banking-and-finance-13638
Business Courses,"
                     日式经营管理 Japanese Business Management
                   ",https://www.classcentral.com/course/edx--japanese-business-management-19149
Business Courses,"
                     Accounting and Finance
                   ",https://www.classcentral.com/course/edx-accounting-and-finance-7273
Business Courses,"
                     Tourism and Travel Management
                   ",https://www.classcentral.com/course/edx-tourism-and-travel-management-9384
Business Courses,"
                     Leading High-Performing Teams
                   ",https://www.classcentral.com/course/edx-leading-high-performing-teams-9182
Business Courses,"
                     Economia e gestione delle imprese
                   ",https://www.classcentral.com/course/edx-economia-e-gestione-delle-imprese-13471
Business Courses,"
                     Management e Marketing nel turismo
                   ",https://www.classcentral.com/course/edx-management-e-marketing-nel-turismo-13480
Business Courses,"
                     Pronósticos de ventas: una herramienta comercial
                   ",https://www.classcentral.com/course/edx-pronosticos-de-ventas-una-herramienta-comercial-5155
Business Courses,"
                     El arte de vender: introducción a las ventas
                   ",https://www.classcentral.com/course/edx-el-arte-de-vender-introduccion-a-las-ventas-12639
Business Courses,"
                     Principles of Service Management
                   ",https://www.classcentral.com/course/principles-of-service-management-12116
Business Courses,"
                     Animal Feed Production: Feed Quality
                   ",https://www.classcentral.com/course/animal-feed-quality-14484
Business Courses,"
                     Analyzing and Visualizing Data with Power BI
                   ",https://www.classcentral.com/course/edx-analyzing-and-visualizing-data-with-power-bi-18003
Business Courses,"
                     Islamic Money Markets and Sukuk
                   ",https://www.classcentral.com/course/edx-islamic-money-markets-and-sukuk-7868
Business Courses,"
                     Understanding Islamic Insurance and Investments
                   ",https://www.classcentral.com/course/edx-understanding-islamic-insurance-and-investments-7841
Business Courses,"
                     Islamic Finance and Capital Markets: Structure and Trading of Sukuk
                   ",https://www.classcentral.com/course/edx-islamic-finance-and-capital-markets-structure-and-trading-of-sukuk-6642
Business Courses,"
                     Islamic Finance and Banking: Modes of Finance
                   ",https://www.classcentral.com/course/edx-islamic-finance-and-banking-modes-of-finance-6648
Business Courses,"
                     Principles and Practices of Islamic Insurance
                   ",https://www.classcentral.com/course/edx-principles-and-practices-of-islamic-insurance-10497
Business Courses,"
                     Islamic Finance and Capital Markets
                   ",https://www.classcentral.com/course/edx-islamic-finance-and-capital-markets-5347
Business Courses,"
                     Creating Innovative Business Models
                   ",https://www.classcentral.com/course/edx-creating-innovative-business-models-19175
Business Courses,"
                     Gestión de Proyectos Aplicada al Sector Público y Privado de América Latina
                   ",https://www.classcentral.com/course/miriadax-gestion-de-proyectos-aplicada-al-sector-publico-y-privado-de-america-latina-20518
Business Courses,"
                     Understanding Modern Business and Organisations
                   ",https://www.classcentral.com/course/understanding-modern-business-and-organisations-1572
Business Courses,"
                     Gestión de Contenidos Digitales y Marketing Turístico de Ciudad
                   ",https://www.classcentral.com/course/edx-gestion-de-contenidos-digitales-y-marketing-turistico-de-ciudad-9739
Business Courses,"
                     ABC of Flight Mechanics: How Do Planes Fly?
                   ",https://www.classcentral.com/course/flight-mechanics-13153
Business Courses,"
                     Sustainable Urban Freight Transport: A Global Perspective
                   ",https://www.classcentral.com/course/edx-sustainable-urban-freight-transport-a-global-perspective-10440
Business Courses,"
                     Антикризисная разработка корпоративных информационных систем
                   ",https://www.classcentral.com/course/edx------19398
Business Courses,"
                     Entrepreneurship in Emerging Economies
                   ",https://www.classcentral.com/course/edx-entrepreneurship-in-emerging-economies-2104
Business Courses,"
                     Design Thinking: Creando productos de éxito
                   ",https://www.classcentral.com/course/miriadax-design-thinking-creando-productos-de-exito-20532
Business Courses,"
                     Accounting for Decision-Making
                   ",https://www.classcentral.com/course/edx-accounting-for-decision-making-7276
Business Courses,"
                     El valor de la creatividad y la innovación: La Economía Naranja
                   ",https://www.classcentral.com/course/edx-el-valor-de-la-creatividad-y-la-innovacion-la-economia-naranja-19097
Business Courses,"
                     Mergers and Acquisitions: Advanced Theory
                   ",https://www.classcentral.com/course/mergers-acquisitions-advanced-theory-9397
Business Courses,"
                     Customer Relationship Management
                   ",https://www.classcentral.com/course/edx-customer-relationship-management-7863
Business Courses,"
                     An Introduction to Credit Risk Management
                   ",https://www.classcentral.com/course/edx-an-introduction-to-credit-risk-management-1528
Business Courses,"
                     Public Financial Management
                   ",https://www.classcentral.com/course/edx-public-financial-management-11374
Business Courses,"
                     RA-GAP VAT Gap Estimation Model
                   ",https://www.classcentral.com/course/edx-ra-gap-vat-gap-estimation-model-17085
Business Courses,"
                     Risk Management Professional Certificate Examination
                   ",https://www.classcentral.com/course/edx-risk-management-professional-certificate-examination-6001
Business Courses,"
                     Stress Testing and Risk Regulation – Part 2
                   ",https://www.classcentral.com/course/edx-stress-testing-and-risk-regulation-part-2-6002
Business Courses,"
                     Stress Testing and Risk Regulation – Part 1
                   ",https://www.classcentral.com/course/edx-stress-testing-and-risk-regulation-part-1-6003
Business Courses,"
                     Risk Management Tools and Practices
                   ",https://www.classcentral.com/course/edx-risk-management-tools-and-practices-6004
Business Courses,"
                     Measuring Risk: Equity, Fixed Income, Derivatives and FX
                   ",https://www.classcentral.com/course/edx-measuring-risk-equity-fixed-income-derivatives-and-fx-6005
Business Courses,"
                     Introduction to Risk Management
                   ",https://www.classcentral.com/course/edx-introduction-to-risk-management-6006
Business Courses,"
                     Deals in Project Finance: Case Studies and Analysis
                   ",https://www.classcentral.com/course/edx-deals-in-project-finance-case-studies-and-analysis-8465
Business Courses,"
                     Project Finance and Public Private Partnerships Fundamentals
                   ",https://www.classcentral.com/course/edx-project-finance-and-public-private-partnerships-fundamentals-8466
Business Courses,"
                     Risks in Project Finance: Case Studies and Analysis
                   ",https://www.classcentral.com/course/edx-risks-in-project-finance-case-studies-and-analysis-8467
Business Courses,"
                     Documentation in Project Finance
                   ",https://www.classcentral.com/course/edx-documentation-in-project-finance-8468
Business Courses,"
                     Deal Structures in Project Finance
                   ",https://www.classcentral.com/course/edx-deal-structures-in-project-finance-8469
Business Courses,"
                     Project Finance and the Public Private Partnership Examination
                   ",https://www.classcentral.com/course/edx-project-finance-and-the-public-private-partnership-examination-8470
Business Courses,"
                     The Project Finance Process
                   ",https://www.classcentral.com/course/edx-the-project-finance-process-8471
Business Courses,"
                     Introduction to Inclusive Talent Acquisition
                   ",https://www.classcentral.com/course/edx-introduction-to-inclusive-talent-acquisition-7201
Business Courses,"
                     Projections and Structuring
                   ",https://www.classcentral.com/course/edx-projections-and-structuring-12735
Business Courses,"
                     Credit and Credit Risk Analysis Professional Certificate Examination
                   ",https://www.classcentral.com/course/edx-credit-and-credit-risk-analysis-professional-certificate-examination-12754
Business Courses,"
                     Risk Management and Credit Principles
                   ",https://www.classcentral.com/course/edx-risk-management-and-credit-principles-12732
Business Courses,"
                     Ratio Analysis
                   ",https://www.classcentral.com/course/edx-ratio-analysis-12733
Business Courses,"
                     Cash Flow Analysis
                   ",https://www.classcentral.com/course/edx-cash-flow-analysis-12734
Business Courses,"
                     Project Management Principles, Practices and Systems
                   ",https://www.classcentral.com/course/project-management-principles-practices-systems-13132
Business Courses,"
                     Digital Media Analytics: Introduction
                   ",https://www.classcentral.com/course/social-digital-media-analytics-11890
Business Courses,"
                     Money Markets, Foreign Exchange and Time Value of Money
                   ",https://www.classcentral.com/course/edx-money-markets-foreign-exchange-and-time-value-of-money-14514
Business Courses,"
                     Bond and Equity Markets and Financial Regulation
                   ",https://www.classcentral.com/course/edx-bond-and-equity-markets-and-financial-regulation-14515
Business Courses,"
                     Equity Indexes, Valuations, and Investment Vehicles
                   ",https://www.classcentral.com/course/edx-equity-indexes-valuations-and-investment-vehicles-14516
Business Courses,"
                     Derivatives, Futures, Swaps, and Options
                   ",https://www.classcentral.com/course/edx-derivatives-futures-swaps-and-options-14517
Business Courses,"
                     Credit Derivatives and Equity and Bond IPO
                   ",https://www.classcentral.com/course/edx-credit-derivatives-and-equity-and-bond-ipo-14518
Business Courses,"
                     Capital Markets Professional Certificate Examination
                   ",https://www.classcentral.com/course/edx-capital-markets-professional-certificate-examination-14519
Business Courses,"
                     Introduction to Marketing
                   ",https://www.classcentral.com/course/edx-introduction-to-marketing-5644
Business Courses,"
                     Introduction to Investments
                   ",https://www.classcentral.com/course/edx-introduction-to-investments-5999
Business Courses,"
                     Business Foundations
                   ",https://www.classcentral.com/course/edx-business-foundations-9170
Business Courses,"
                     Financial Decision Making
                   ",https://www.classcentral.com/course/edx-financial-decision-making-18941
Business Courses,"
                     Asociaciones Público-Privadas: Retos, lecciones aprendidas y soluciones innovadoras en América Latina y el Caribe
                   ",https://www.classcentral.com/course/edx-asociaciones-publico-privadas-retos-lecciones-aprendidas-y-soluciones-innovadoras-en-america-latina-y-el-caribe-3661
Business Courses,"
                     Managing Innovation: Learning to Prototype for Business
                   ",https://www.classcentral.com/course/managing-innovation-13428
Business Courses,"
                     Diseño e innovación de modelo de negocios
                   ",https://www.classcentral.com/course/edx-diseno-e-innovacion-de-modelo-de-negocios-17209
Business Courses,"
                     Corporate Communication and Corporate Social Responsibility
                   ",https://www.classcentral.com/course/emma-corporate-communication-and-corporate-social-responsibility-19458
Business Courses,"
                     Basics of Power BI
                   ",https://www.classcentral.com/course/edx-basics-of-power-bi-19567
Business Courses,"
                     Diseño e innovación de modelo de negocios
                   ",https://www.classcentral.com/course/edx-diseno-e-innovacion-de-modelo-de-negocios-17209
Business Courses,"
                     Healthcare Selection and Recruitment: Design and Deliver Effective Multiple Mini Interviews (MMIs)
                   ",https://www.classcentral.com/course/selecting-healthcare-professionals-designing-and--19201
Business Courses,"
                     Monetary Policy Analysis and Forecasting
                   ",https://www.classcentral.com/course/edx-monetary-policy-analysis-and-forecasting-19512
Business Courses,"
                     Business and Impact Planning for Social Enterprises
                   ",https://www.classcentral.com/course/edx-business-and-impact-planning-for-social-enterprises-17926
Business Courses,"
                     Marketing Innovative Products and Services
                   ",https://www.classcentral.com/course/edx-marketing-innovative-products-and-services-19176
Business Courses,"
                     Finance for Everyone: Smart Tools for Decision-Making
                   ",https://www.classcentral.com/course/edx-finance-for-everyone-smart-tools-for-decision-making-4808
Business Courses,"
                     Mergers and Acquisitions: Structuring the Deal
                   ",https://www.classcentral.com/course/mergers-acquisitions-structuring-deals-9398
Business Courses,"
                     Understanding Data in the Tourism Industry
                   ",https://www.classcentral.com/course/data-in-tourism-17093
Business Courses,"
                     Fundamentos de administración estratégica
                   ",https://www.classcentral.com/course/edx-fundamentos-de-administracion-estrategica-19543
Business Courses,"
                     How Food is Made. Understanding Food Processing Technologies
                   ",https://www.classcentral.com/course/how-is-my-food-made-14494
Business Courses,"
                     Fundamentos de información financiera y contable
                   ",https://www.classcentral.com/course/edx-fundamentos-de-informacion-financiera-y-contable-15190
Business Courses,"
                     Conociendo los costos
                   ",https://www.classcentral.com/course/edx-conociendo-los-costos-18036
Business Courses,"
                     Introducción a las finanzas: Principios de valoración
                   ",https://www.classcentral.com/course/edx-introduccion-a-las-finanzas-principios-de-valoracion-12037
Business Courses,"
                     Fundamentos de logística
                   ",https://www.classcentral.com/course/edx-fundamentos-de-logistica-17070
Business Courses,"
                     Bookkeeping for Personal and Business Accounting
                   ",https://www.classcentral.com/course/bookkeeping-financial-accounting-8437
Business Courses,"
                     Starting a Business 6: Funding Your Business
                   ",https://www.classcentral.com/course/starting-a-business-6-5013
Business Courses,"
                     Innovation: the World's Greatest
                   ",https://www.classcentral.com/course/the-worlds-greatest-innovations-5006
Business Courses,"
                     Starting a Business 3: Customers and Competitors
                   ",https://www.classcentral.com/course/starting-a-business-3-5010
Business Courses,"
                     Starting a Business 4: Business Processes
                   ",https://www.classcentral.com/course/starting-a-business-4-5011
Business Courses,"
                     The Future of Payment Technology
                   ",https://www.classcentral.com/course/payment-technology-19055
Business Courses,"
                     Introduction to Micro-Influence for Creative Professionals
                   ",https://www.classcentral.com/course/kadenze-introduction-to-micro-influence-for-creative-professionals-20081
Business Courses,"
                     Effective Communication for Program and Project Stakeholders and Teams
                   ",https://www.classcentral.com/course/edx-effective-communication-for-program-and-project-stakeholders-and-teams-19740
Business Courses,"
                     Digital Media Analytics: Social Media Research Plans
                   ",https://www.classcentral.com/course/social-media-research-plan-13069
Business Courses,"
                     Achieving Product-Market Fit
                   ",https://www.classcentral.com/course/edx-achieving-product-market-fit-19099
Business Courses,"
                     Mergers and Acquisitions: Free Cash Flow Modeling
                   ",https://www.classcentral.com/course/mergers-acquisitions-cashflow-modeling-9399
